flame_value,smoke_ppm,temperature_c,humidity_pct,fire_status
539.2,1150.3,94.86,31.23,2
3473.4,139.3,10.98,42.59,0
3047.5,76.0,21.78,66.35,0
2199.4,491.6,47.31,46.39,1
2668.2,210.8,21.49,72.71,0
2203.1,302.9,29.31,58.55,1
2816.1,739.1,38.82,23.2,1
2838.6,476.2,23.09,51.38,0
1305.2,3204.2,35.0,19.78,2
1591.7,253.5,24.0,51.85,1
1307.3,1958.7,35.0,14.31,2
1846.0,764.6,39.52,68.25,1
2043.3,260.3,37.51,30.65,1
473.0,1374.0,70.23,25.94,2
0.0,7410.0,63.47,15.89,2
2990.9,52.6,21.89,48.73,0
0.0,906.8,51.78225982327467,3.0,2
2156.1,313.8,26.31,14.48,1
3057.2,922.7,38.41,55.46,1
3887.6,108.2,27.18,55.58,0
2478.8,754.5,27.61,49.68,1
3437.9,626.2390149494375,33.03454728525578,65.47,0
3016.1,112.5,22.86,45.83,0
3030.0,1224.3,38.49,36.83,1
3416.6,382.2,41.68,60.38,1
2227.2,206.5,26.83,43.15,1
2995.2,357.1,27.15,77.41,0
1683.9,150.0,31.27,11.34,1
2910.8,163.0,25.26,62.66,0
4095.0,700.0,28.6,59.95,0
3153.5,549.8970471500539,30.709948735800786,63.97,0
3288.3,332.3,25.04,42.18,0
1687.1,849.8,61.29,31.91,2
566.4,1320.8,67.13,38.43,2
3327.4,558.8,45.82,46.74,1
2794.5,173.8,26.84,44.49,0
2393.7,462.5,31.41,46.49,1
2570.1,527.2,38.21,28.74,1
2001.1,847.7,27.8,38.37,1
2574.6,163.2,27.06,17.98,1
3387.9,78.6,21.11,85.98,0
2795.2,155.3,21.59,70.72,0
2752.2,226.3,32.53,41.86,1
2777.3,332.8,35.01,52.98,1
2511.3,378.7,29.49,37.49,1
783.5,2735.4,90.39,21.98,2
4003.3,241.1,28.78,63.33,0
3929.2,39.6,26.41,56.95,0
795.0,3829.8,55.02,22.17,2
3994.5,140.8,22.33,64.21,0
3800.0,485.8,30.02,46.48,1
3275.7,191.4,25.82,58.84,0
388.7,2392.0,35.0,13.78,2
3716.9,249.6,22.77,68.68,0
2702.5,266.1,39.96,46.82,1
2007.6,1031.1,32.55,29.96,1
2214.6,982.4,43.47,31.74,1
1147.9,1606.9,61.43,25.53,2
1418.2,700.0,41.88,27.8,2
1074.2,700.0,35.95,38.84,2
3077.2,460.7,29.96,20.76,1
337.3,951.3,71.1,42.22,2
3030.9,763.3,24.41,59.41,1
3270.2,205.4,31.13,27.48,0
2649.3,425.0,43.72,50.16,1
3294.4,420.3,24.13,60.46,0
773.9,1379.0,53.94,22.21,2
2009.3,348.0,30.06,53.48,1
636.2,2430.4,69.78,27.66,2
2182.7,150.0,27.24,61.42,1
2346.1,754.9,33.59,41.97,1
2764.9,722.0,33.42,38.6,1
4064.1,111.0,29.01,27.84,0
719.4,700.0,95.53,15.92,2
1169.8,1777.0,70.84,23.44,2
2032.4,700.0,93.46,39.34,2
1944.6,1489.5,24.0,27.98,1
3516.6,222.2,19.91,61.79,0
3551.3,254.7,23.3,31.94,0
958.9,3590.6,62.99,13.78,2
457.6,3500.8,63.97,28.25,2
938.4,2335.4,62.2,29.04,2
3225.0,561.3,36.97,41.57,1
3389.5,668.6,31.17,69.51,0
4095.0,116.7,17.51,54.33,0
3397.0,118.4,17.39,51.7,0
3580.7,280.9,22.74,76.49,0
0.0,2186.4,79.21,3.0,2
2950.8,279.6,22.36,56.78,0
2336.6,513.3,37.45,25.98,1
0.0,2373.8,93.91,26.41,2
875.9,700.0,85.81,31.07,2
3388.6,270.9,30.75,59.42,0
3480.3,428.7,21.41,70.38,0
2940.7,77.6,26.45,48.94,0
2203.0,503.1,29.74,33.3,1
3776.7,220.5,26.66,61.78,0
2712.9,474.1,34.28,34.45,1
1919.7,406.1,48.25,14.51,1
3069.1,139.9,31.07,48.96,0
3049.0,172.8,25.54,46.42,0
480.6,1572.7,82.88,19.69,2
3800.0,213.8,27.69,21.53,1
2557.0,150.0,33.17,46.44,1
3544.5,150.0,44.23,52.22,1
900.0,974.5,38.07,31.08,1
554.1,1450.3,78.11,4.7,2
1248.4,240.4,30.5,35.07,1
3862.3,103.7,22.74,51.32,0
2548.7,496.3,34.89,48.8,1
588.0,1523.9,45.76,12.95,2
2805.7,533.1,28.91,47.12,1
2677.3,612.6,53.24,60.86,1
3314.9,263.1,28.99,49.96,0
3628.4,112.1,25.61,50.87,0
1895.4,466.0,33.66,23.07,1
1745.8,4650.8,92.01,29.87,2
0.0,1484.3,65.23,15.62,2
3561.6,223.5,24.02,64.5,0
2888.6,624.5,40.02,34.73,1
2837.7,219.8,29.18,57.3,0
3021.6,113.7,25.75,42.92,0
1987.9,412.0,35.76,58.44,1
1033.7,2125.6,53.65,7.85,2
3559.6,64.9,17.14,43.66,0
2724.6,952.6,34.78,34.69,1
2306.2,673.7,35.8,18.05,1
2485.0,222.5,37.29,57.11,1
3158.4,161.3,23.62,54.24,0
1763.1,3933.9,50.53,31.9,2
492.6,1565.9,59.7,8.22,2
1545.2,2532.1,71.8,13.46,2
4095.0,380.0,23.86,44.47231513517595,0
221.7,2681.5,67.69,21.71,2
2546.5,640.4,30.37,37.36,1
3186.6,110.0,33.57,68.46,0
3315.6,120.7,29.8,65.1,0
2962.2,239.1,31.27,52.22,0
3754.2,226.2,19.4,43.72,0
3025.8,173.0,27.45,56.64,0
1847.0,1082.9,29.66,32.04,1
2220.3,1145.1,28.4,40.59,1
1925.5,659.9,41.53,40.06,1
0.0,3468.1,39.91,23.74,2
541.9,700.0,51.71,17.08,2
3492.4,409.7,20.48,54.13,0
3549.4,361.3,20.9,74.04,0
3170.6,115.2,24.63,58.43,0
2621.8,210.7,24.89,20.42,1
946.5,7334.9,60.77,9.05,2
1151.7,1476.5,66.62,30.18,2
1945.0,1059.2,33.04,36.25,1
3265.1,204.5,19.52,54.2,0
618.1,1295.4,57.16,3.0,2
3207.6,1673.6,25.52,37.77,1
3166.1,88.5,28.74,63.43,0
3348.0,815.5,31.97,63.58,1
2728.6,856.4,40.77,47.11,1
473.4,2756.1,73.74,32.2,2
3409.3,248.7,24.0,24.36,1
3265.6,108.9,23.08,50.27,0
285.8,700.0,71.4,20.55,2
1207.7,1740.5,52.11,28.05,2
0.0,3022.4,46.14,20.87,2
1540.4,751.5,34.98,30.77,1
717.5,2934.4,58.84,26.99,2
143.6,700.0,65.51,25.38,2
2455.8,620.4,39.18,22.33,1
835.9,2035.4,62.82,14.48,2
3811.0,209.1,15.92,40.29,0
1872.6,279.1,30.47,28.01,1
0.0,700.0,38.19,24.21,2
2233.3,589.5,30.38,35.57,1
791.8,2836.5,40.64,28.75,2
319.6,2160.8,35.0,11.99,2
2170.3,975.0,47.78,44.41,1
1123.8,2401.2,86.88,25.23,2
0.0,1415.5,65.24,32.73,2
2460.7,399.9,29.32,31.82,1
0.0,915.4,45.28,29.26,2
4058.7,99.9,22.7,51.15,0
2888.6,354.0,16.5,69.9,0
3087.5,841.7,43.81,53.76,1
3189.9,250.4,25.19,46.13,0
1933.1,169.7,41.64,53.79,1
3118.9,40.5,23.65,59.83,0
3548.1,157.6,24.29,50.26,0
1579.2,874.1,31.84,44.96,1
171.2,2485.2,77.47,26.07,2
380.5,1864.9,77.9,33.14,2
418.6,3707.9,89.03,8.14,2
3462.6,121.5,26.01,71.45,0
3635.7,259.1,25.38,88.85,0
20.4,1149.0,95.99,23.76,2
3627.9,96.2,34.26,58.57,0
2380.9,104.8,26.33,54.58,0
4095.0,282.8,21.09,55.1,0
3474.3,22.9,18.67,41.69,0
170.1,1192.8,93.07,34.82,2
3207.5,296.0,24.23,37.7,0
128.4,2630.4,84.0,23.33,2
1649.3,904.4,28.57,17.95,1
3327.6,783.7,41.22,19.03,1
4095.0,95.3,16.43,30.49,0
3037.1,32.9,30.81,65.75,0
1511.1,2397.1,35.26,18.15,2
452.6,4258.2,72.66,15.64,2
3597.3,152.4,22.96,67.46,0
191.6,1893.4,70.85,34.2,2
3592.7,881.9040701747668,35.16302778491778,69.12,0
3187.0,1016.3,37.62,35.7,1
901.3,2754.9,50.93,7.86,2
2277.2,475.5,32.4,45.99,1
3448.1,154.0,21.62,52.28,0
3186.8,195.3,20.27,66.82,0
1184.7,5183.7,56.27,16.19,2
1115.9,4584.0,74.23,24.54,2
3004.8,253.7,19.61,47.89,0
1397.0,884.6,65.71,3.0,2
1227.8,1549.6,74.61,18.5,2
2600.9,775.7,28.08,44.05,1
135.0,2959.2,80.69,18.4,2
2001.2,681.8,33.44,53.18,1
1407.9,763.0,34.25,53.88,1
3277.1,266.7,26.56,64.57,0
1770.8,480.3,44.02,59.6,1
1082.6,1036.3,56.28,23.01,2
4070.2,35.8,26.52,34.39,0
1975.7,827.3240929536105,31.88189293581165,17.0,0
917.0,1097.2,35.0,18.55,2
0.0,3640.7,67.94,13.95,2
3795.5,672.4,23.78,79.49,0
2620.1,441.3,37.13,38.09,1
2121.8,648.7,30.17,75.0,1
722.4,2507.7,65.08,23.15,2
667.6,3694.1,96.65,30.12,2
2822.1,350.1,24.0,35.83,1
3121.3,301.5,27.81,75.05,0
1460.8,476.2,29.72,64.12,1
0.0,2377.7,72.71,17.03,2
0.0,1966.6,41.4,27.41,2
0.0,2329.0,38.63,13.81,2
2803.5,172.0,34.75,23.59,1
2940.3,631.6,24.37813539321241,69.74,0
1138.6,150.0,40.99,38.48,1
2193.4,971.3,36.81,47.86,1
1119.6,1201.2,30.12,30.83,1
1414.9,1093.4,29.03,41.0,1
1570.0,700.0,66.57,28.91,2
2962.0,887.1,34.55,33.12,1
3374.9,679.7413796180513,35.919661567711444,44.25,0
2024.2002904355766,1337.5,56.76,12.3,2
2846.8,75.3,24.12,64.87,0
2986.6,336.5,24.5,65.04,0
2075.0,507.0,32.95,31.25,1
99.2,1124.2,68.06,28.18,2
1448.9,2244.5,35.0,26.6,2
3754.7,173.6,28.86,31.86,0
2143.8,1222.0,28.38,37.61,1
759.4,1139.2,54.22,27.63,2
2712.2,150.0,39.84,28.6,1
4035.8,33.8,20.73,58.72,0
1569.7,150.0,30.86,41.38,1
3053.5,321.6,17.49,77.25,0
4095.0,310.6,27.02,65.74,0
3450.1,612.7,37.96,54.44,1
3800.0,556.0,39.02,46.45,1
450.6,1736.0,78.4,40.14,2
0.0,6101.6,60.72,10.16,2
2913.5,529.6,25.77,38.68,1
2778.1,117.0,25.85,65.33,0
2896.0,191.8,30.32,45.08,0
1811.9,319.2,42.52,63.28,1
3585.6,24.0,25.55,54.65,0
3093.6,69.8,21.22,78.02,0
629.5,1734.4,39.16,51.61,2
4095.0,315.1,20.64,51.32,0
697.1,700.0,70.02,34.39,2
3097.4,323.0,39.16,31.96,1
2455.0,386.4,29.17,38.92,1
2815.4,609.3,42.52,33.19,1
1481.2,3252.3,46.22,27.13,2
3553.9,695.821657330539,33.70569678386247,49.56,0
3474.2,537.4,34.26,51.82,1
1927.8,829.6,48.06,42.73,1
3219.5,189.9,17.81,61.58,0
3834.8,685.6135076189912,30.150908312969268,41.39,0
3575.6,852.5,38.62,24.42,1
999.7,1796.7,85.81,21.78,2
1816.0,1212.9,53.54,22.0,2
746.6,700.0,89.22,23.27,2
778.0,2713.5,51.06,26.37,2
3681.5,157.1,24.11,57.99,0
1313.3,2668.3,65.43,18.2,2
3562.1,226.1,22.29,54.96,0
1132.8,2401.8,56.78,5.38,2
1109.4,2836.5,88.49,52.14,2
2909.2,146.4,25.88,47.77,0
854.6,1248.6,64.65,29.1,2
2165.5,248.5,30.8,28.29,1
3689.6,112.9,24.47,79.2,0
362.9,2375.7,60.5,32.79,2
4095.0,227.9,26.11,52.45,0
1757.9,748.3,35.1,40.14,1
2672.2,466.3,28.13,43.48,1
42.7,700.0,85.89,11.29,2
2353.6,712.5,35.65,44.35,1
2884.4,261.5,43.51,38.45,1
2533.2,631.4,28.51,54.4,1
2365.6,268.1,30.22,48.29,1
1634.3579126910652,1494.0,61.74,36.87,2
2865.0,334.2,28.19,61.17,0
466.1,1494.8,51.36,39.28,2
379.0,1527.3,71.15,28.07,2
3053.5,698.3262703632149,35.77675929460421,56.94,0
1994.5,1198.8,27.7,48.56,1
1549.8,608.3,28.66,52.55,1
3806.4,56.4,21.86,43.9,0
3580.8,305.4,22.49,48.14,0
1138.6,1021.1,75.51,3.0,2
3528.0,145.8,18.46,69.16,0
2736.5,502.2,28.38,33.02,1
838.0,6871.1,74.02,25.56,2
1380.2,448.9,34.01,21.7,1
2432.1,752.1,27.8,66.84,1
3398.3,267.3,23.32,64.13,0
2637.0,514.2,29.42,47.52,1
3525.2,122.5,25.09,51.15,0
3646.7,694.7,25.04,37.17,0
734.5,700.0,74.03,23.69,2
1642.2,379.7,38.7,35.54,1
3954.8,94.6,32.35,55.59,0
734.0,4301.8,56.46,24.0,2
1933.5,396.7,38.11,29.36,1
3023.1,134.0,25.52,32.61,0
2991.7,269.5,31.69,55.21,1
3836.2,774.5862224731782,29.340158239104614,49.26,0
2096.8,932.9,26.15,34.48,1
3716.5,144.2,22.34,51.58,0
1785.8,231.6,38.64,13.93,1
1031.4,4488.8,47.53,28.42,2
897.7,3451.5,75.13,18.39,2
4095.0,313.2,31.83,52.29,0
574.4,3880.8,38.17,35.68,2
1244.7,3889.0,96.77,22.28,2
3440.9,30.5,23.53,34.79,0
49.3,6552.1,65.67,9.78,2
3830.2,262.0,22.79,42.43,0
1407.7,700.0,61.63,10.46,2
858.7,2291.4,72.67,27.98,2
3193.3,475.5,32.8,45.37,1
3053.8,169.2,26.27,52.89,0
900.0,1002.6,42.34,44.15,1
275.3,786.8,64.87,20.29,2
616.1,1322.4,64.46,19.12,2
2314.5,654.5,32.47,45.19,1
3737.4,430.1090267875989,29.33495601986962,54.45,0
2891.6,900.4,25.77,23.85,1
2915.8,182.0,30.77,53.16,0
3813.6,536.6884880297328,29.74788357791782,27.65,0
425.7,989.5,35.0,16.91,2
3588.6,416.4,26.01,46.33,0
1686.8,388.6,35.93,54.15,1
3040.1,115.7,25.8,64.09,0
3679.2,76.9,27.38,29.64,0
3439.3,259.0,17.76,65.69,0
2751.6,97.7,25.31,60.69,0
2767.9,433.7,44.73,23.47,1
175.9,1615.8,63.39,35.77,2
3287.7,122.8,16.72,64.53,0
844.7,1439.5,82.04,25.02,2
2129.7,675.3,36.47,48.25,1
3271.3,220.1,24.74,71.56,0
569.0,2107.0,38.78,14.62,2
2985.5,251.9,25.11,48.6,0
1572.7,1253.0,30.11,41.19,1
3333.0,78.8,26.14,56.49,0
2781.1,166.1,26.02,50.0,0
607.3,700.0,73.01,8.37,2
1643.7,438.5,39.17,50.22,1
0.0,2578.2,76.2,21.7,2
2846.0,1041.0,27.8,26.0,1
3848.4,149.2,24.64,52.91,0
1588.4,7215.934420527442,31.14,36.36,1
184.6,1543.8,40.04,27.07,2
1563.3,1046.0,43.63,36.45,2
699.8,3759.9,73.43,36.9,2
1122.0,1110.6,46.06,32.9,2
2580.9,329.3,29.19,47.29,1
2892.4,914.9,40.19,37.18,1
1181.0,700.0,48.41,30.923292182321653,2
627.2,4956.2,64.16,25.39,2
2662.1,358.2,32.72,60.69,1
298.7,1366.7,35.0,29.11,2
1016.2,2105.5,65.07,26.3,2
2135.3,401.6,36.29,10.88,1
2506.4,242.4,39.57,54.52,1
222.2,2991.2,67.41,38.37,2
3046.2,541.4285530586567,34.56437774610466,47.66,0
2968.0,336.5,15.44,54.33,0
3534.6,159.0,24.61,36.87,0
3282.7,498.7,26.27,34.9,0
2666.8,967.8,34.68,44.11,1
3658.8,63.5,25.75,41.15,0
980.2,2192.6,54.35,28.14,2
724.0,1750.2,35.0,22.89,2
3295.3,111.8,19.5,46.02,0
2868.8,1572.5,42.69,29.84,1
3248.6,860.1,24.0,56.86,1
2254.7,378.4,32.08,57.76,1
3102.2,444.0,14.57,68.71,0
399.6,3239.1,77.53,16.09,2
4095.0,93.6,23.0,61.77,0
1177.4,2366.9,54.69,15.31,2
2412.1,1077.7,41.86,13.26,1
0.0,8551.587041148388,51.08,13.39,2
4095.0,142.8,17.48,73.43,0
3512.0,890.4751568705638,32.29350174597258,37.48,0
1671.4,2788.6,91.02,37.82,2
2895.0,699.5,38.95,52.63,1
3402.6,122.7,24.61,37.91,0
184.9,1574.7,71.56,6.17,2
182.1,6859.6,81.58,12.57,2
3521.7,135.6,26.07,42.94,0
2781.8,1037.9,31.87,62.41,1
2693.8,244.9,17.27,43.64,0
3739.8,65.7,23.37,61.22,0
707.5,2754.5,64.04,41.33,2
2074.5,8189.143865180729,27.11,74.08,0
3157.3,80.5,30.29,32.15,0
612.9,3587.2,71.95,39.96,2
638.4,3592.1,67.45,31.05,2
2863.0,156.5,39.12,27.7,1
2555.3,511.8,36.88,44.07,1
0.0,1253.7,103.41,22.31,2
3524.1,217.2,24.77,83.17,0
3719.0,507.87605241558936,31.449364885980494,45.8,0
596.1,1794.8,71.61,19.75,2
741.9,2652.0,54.25,42.39,2
365.3,1458.0,44.56,10.25,2
2980.0,520.2,29.1,61.02,1
2574.7,259.3,29.21,61.28,1
18.2,1266.5,72.14,44.66,2
3276.2,117.7,23.07,82.55,0
1832.6,150.0,27.76,45.32,1
3239.8,593.5628278508599,35.06729088725844,65.9,0
3461.3,254.5,28.31,50.15,0
2207.2,650.5,24.0,34.12,1
2482.6,449.7,24.0,51.43,1
555.4,2660.3,62.71,14.33,2
2223.1,150.0,37.64,63.67,1
4095.0,306.3,18.97,54.45,0
1214.1,779.6,95.97,24.68,2
549.2,3078.751164603609,71.95,12.48,2
515.1,1728.7,39.74,9.85,2
2894.9,837.2,35.21,29.56,1
376.2,1968.4,85.93,22.22,2
2453.9,906.5,24.0,63.58,1
3852.0,283.1,30.96,37.7,0
2911.2,290.2,21.13,31.45,0
3697.6,417.8,26.81,74.39,0
44.6,1628.8,71.48,18.95,2
1080.2,1198.2,70.9,18.84,2
936.0,1856.3,57.39,29.95,2
1630.3,150.0,29.78,53.95,1
3281.6,26.3,20.37,56.14,0
2375.4,916.3,29.99,32.51,1
3174.8,833.5,44.38,65.95,1
3659.7,104.9,19.05,80.06,0
374.7,1792.7,72.67,24.03,2
2464.7,872.8,35.72,35.53,1
3539.7,1073.4,25.24,32.66,1
2944.5,463.5,31.52,38.23,1
3647.0,217.1,24.84,56.13,0
796.2,3989.3,73.35,20.48,2
3750.2,114.3,18.84,65.55,0
1456.3,1886.0,87.8,25.86,2
929.0,5093.6,59.62,31.64,2
871.3,1058.6,48.03,20.29,2
4095.0,800.6549503043913,31.308531932228096,46.26,0
1329.9,4224.9,44.58,15.76,2
2515.3,288.9,47.58,68.71,1
3242.4,176.5,25.66,67.58,0
3309.8,183.8,25.15,38.12,0
956.6,5953.2,57.17,28.91,2
3495.2,149.1,22.54,61.91,0
2412.0,638.1,37.7,45.22,1
2357.7,150.0,39.37,22.91,1
1427.0,333.7,28.2,62.48,1
3831.2,154.6,19.66,27.74,0
3717.4,65.7,19.53,57.41,0
2353.4,669.2,45.27,54.76,1
2447.1,243.7,44.63,17.52,1
0.0,2329.7,35.83,13.41,2
2958.1,285.7,20.21,50.56,0
3308.0,259.4,16.77,36.93,0
2654.4,819.5,38.6,61.49,1
3041.6,228.5,17.39,70.6,0
2233.1,808.9,31.08,58.08,1
824.7,1244.0,45.36,28.55,2
0.0,1975.9,52.54,15.74,2
3387.2,257.2,20.13,62.23,0
950.7,4148.1,57.58,23.19,2
3220.4,607.3959513682663,31.588908147400844,71.63,0
1442.5,630.2,34.14,34.56,1
3763.8,141.5,30.64,64.46,0
1541.4,1685.2,37.66,11.2,2
378.0,700.0,89.64,12.31,2
2464.6,254.4,19.15,48.57,0
3650.5,124.7,21.54,65.26,0
2916.0,785.4,35.3,41.83,1
1133.2,2907.7,89.23,7.68,2
2402.3,553.0,32.18,34.47,1
2784.6,347.8,17.77,75.01,0
1493.4,700.0,62.85,10.5,2
205.3,1721.2,81.85,18.19,2
2895.8,150.0,30.18,46.53,1
142.0,1786.6,85.15,20.56,2
2976.5,111.7,23.33,66.72,0
621.5,4569.3,67.47,22.12,2
900.0,273.3,30.03,11.69,1
3163.9,892.3,30.31,71.06,1
2532.2,437.5,30.55,44.74,1
3507.0,41.3,30.59,69.94,0
2586.9,516.7,38.44,15.52,1
1918.0,664.2,43.78,19.24,1
823.5,2974.7,63.46,27.67,2
3918.8,231.0,14.53,46.24,0
900.0,1544.6,32.57,43.36,1
3654.4,42.4,19.09,49.73,0
1461.3,1102.3,62.84,11.25,2
3368.7,325.0,30.32,32.56,0
2201.1,1226.3,38.18,15.71,1
1353.7,3979.8,71.66,15.13,2
3449.7,157.6,22.62,41.94,0
3141.6,531.9,28.96,41.83,1
3812.7,334.3,24.0,53.87,0
453.4,2194.5,78.72,20.84,2
1202.0,3144.6,82.41,17.48,2
2239.0,642.2,46.73,36.16,1
1602.4,658.7,34.19,35.76,1
3023.0,41.2,25.49,70.1,0
2081.0,848.3,36.48,39.31,1
3877.6,245.1,18.81,53.35,0
1363.0,1792.9,69.68,14.07,2
1200.8,1314.7,43.79,54.13,1
3835.0,322.5,24.33,41.25,0
604.6,3853.8,89.18,35.57,2
3032.7,109.8,27.45,59.96,0
3810.2,237.9,26.21,69.81,0
4095.0,419.3,21.83,66.27,0
740.6,2331.5,64.69,19.06,2
3037.7,150.0,24.0,53.32,1
427.1,3466.8,62.73,21.57,2
832.3,700.0,60.88,19.67,2
2616.3,964.3,38.21,54.23,1
2939.7,308.2,23.81,62.25,0
1068.1,1262.7,83.28,23.37,2
3686.3,132.2,21.31,45.64,0
1986.8,751.6,37.86,39.08,1
3491.7,37.3,22.84,72.49,0
465.3,1539.4,64.09,18.89,2
3339.5,268.8,23.14,50.05,0
3507.0,387.4,26.39,50.22,0
0.0,5813.168783346226,50.34,32.2,2
564.6,700.0,56.56,23.55,2
2886.5,705.4,33.63,38.02,1
266.8,4109.6,64.66,13.03,2
1598.8,650.1,37.04,29.9,1
891.1,1838.4,50.37,3.0,2
4055.2,270.2,11.14,70.33,0
287.6,2447.4,101.7,31.55,2
3205.9,399.9,18.99,44.86,0
3064.8,304.5,35.52,38.85,1
487.1,7313.4,75.56,24.05,2
2067.9,1806.9,41.79,32.1,1
2524.9,329.0,39.36,9.45,1
946.9,700.0,48.89,34.92,2
3819.2,188.0,26.37,33.74,0
1383.6,5493.7,62.0,16.71,2
890.4,3280.8,89.01,23.76,2
1095.6,931.6,64.96,8.59,2
3636.2,296.5,27.81,24.14,1
2102.5,175.7,39.77,32.87,1
2836.6,293.9,22.92,84.64,0
1615.0,223.5,28.74,38.79,1
41.2,1518.8,63.15,7.81,2
3448.8,101.1,19.89,63.69,0
3633.8,287.5,29.0,68.08,0
2400.3,595.7,38.88,40.19,1
2323.3,93.5,30.71,34.3,0
817.2,986.5,103.01,10.36,2
771.5,1785.2,69.87,15.01,2
1715.4,823.5,24.5,48.36,1
0.0,4019.2,69.94,10.35,2
1619.4,2870.0,59.78,33.9,2
2035.6,1118.3,32.37,24.57,1
3246.0,24.5,19.71,36.29,0
97.8,1341.0,75.86,16.42,2
3828.2,16.0,31.34,41.79,0
1126.8,571.3,28.73,39.38,1
3528.8,250.7,22.47,35.74,0
3538.3,574.7,28.77,44.31,0
3155.4,531.7,27.84,40.88,1
2165.3,167.3,26.5,47.18,1
3442.7,377.9,44.0480977351022,33.51,1
3410.4,119.1,17.36,65.95,0
3392.3,249.8,22.47,46.57,0
900.0,399.9,39.43,31.9,1
1123.2,1143.4,47.83,17.68,2
1184.1,807.3,41.83,21.16,2
810.1,939.9,60.26,13.71,2
1532.8,160.1,31.29,58.03,1
3911.3,230.6,26.83,69.92,0
2246.2,347.1,35.7,54.85,1
660.8,3553.7,65.98,23.77,2
3341.0,58.0,22.97,39.61,0
3424.3,126.0,23.42,34.44,0
3811.0,463.1,21.62,67.51,0
2284.7,792.4,32.11,42.03,1
1063.7,784.7,67.73,41.61,2
2941.1,564.3,42.64,50.05,1
2157.5,847.3,24.0,44.8,1
2998.9,280.3,18.53,55.9,0
2900.7,312.2,25.19,65.99,1
520.4,1351.7,87.58,5.19,2
991.7,2816.1,70.6199642626969,6.92,2
3073.0,135.8,27.77,54.56,0
312.6,5055.6,83.73,25.32,2
0.0,762.9,83.43,26.99,2
2896.7,175.2,22.88,60.83,0
3060.0,188.2,18.9,32.18,0
2800.3,150.0,37.84,61.84,1
3430.8,5495.232571111781,24.57,42.27,0
2139.9,321.9,47.63,39.93,1
2.1,2583.3,70.76,34.25,2
1180.8,1013.7,87.86,16.86,2
2497.1,300.7,41.58,18.89,1
3491.8,453.1,36.4,50.49,1
3287.6,153.8,23.5,29.48,0
610.4,1569.4,56.06,33.49,2
1579.8,502.0,28.72,52.24,1
3298.9,195.8,22.83,43.81,0
0.0,4482.6,60.37,21.0,2
1506.1,668.8,25.93,16.54,1
1306.4,234.4,32.95,69.35,1
3669.5,130.4,20.71,58.63,0
2931.1,117.3,26.65,53.47,0
3316.4,473.8,25.74,53.55,0
3882.0,136.5,31.472043363643635,40.48,0
3729.3,54.2,29.17,63.57,0
3458.7,598.0,32.35,55.31,0
3613.6,176.8,21.24,62.73,0
2601.9,974.2,35.26,8.19,1
3079.3,566.0,27.83,35.99,0
605.7,2298.5,68.09,11.6,2
3167.0,22.5,30.13,35.19,0
3591.2,456.5,20.59,69.8,0
3658.1,293.8,19.03,64.55,0
1145.8,2492.8,43.28,9.53,2
2889.3,878.6,34.2,50.14,1
2397.5,384.1,28.54,8.0,1
193.0,3752.2,69.89,3.0,2
2815.0,37.3,26.81,54.55,0
3967.8,130.7,23.76,65.19,0
4095.0,174.5,22.97,80.75,0
1104.6,256.6,38.3,22.04,1
288.9,2249.0,38.68,30.31,2
2477.0,495.7,35.75,50.97,1
3287.6,249.3,22.28,57.58,0
1566.2,2195.0,44.23,26.43,2
520.3,1159.3,67.65,3.94,2
3760.8,378.5,32.82,57.45,0
3712.8,317.7,26.69,59.15,0
1623.9,499.9,29.77,34.01,1
3297.5,467.4,24.59,34.55,1
3459.6,973.2,36.92,42.25,1
3434.9,109.4,19.84,64.65,0
3088.7,249.7,27.98,66.83,0
113.3,2076.6,67.28,25.42,2
3059.0,293.0,20.7,38.49,0
992.8,850.6,69.48,27.26,2
1990.5,2505.7,65.44,29.61,2
1109.1,700.0,61.46,7.52,2
512.8,2624.5,58.9,27.5,2
4095.0,23.5,23.61,27.81,0
2197.2,715.8,35.51,26.03,1
997.2,4885.7,64.45,9.82,2
614.0,1392.0,44.31,16.24,2
207.2,700.0,57.7,4.24,2
3386.7,157.5,24.85,56.34,0
3061.1,154.0,22.34,62.73,0
4095.0,44.9,14.15,18.1,0
309.9,2493.4,84.01,41.2,2
3140.9,56.3,16.79,45.51,0
2754.5,1253.7,33.32,61.35,1
3417.6,6477.860789729519,26.81,58.23,0
178.5,1119.5,47.38,25.52,2
3322.2,603.3,27.93,63.87,0
1521.1,4322.9,83.75,7.59,2
0.0,1311.9,51.77,17.86,2
3085.7,197.3,26.43,51.22,1
83.5,3133.3,44.84,3.0,2
1064.5,1030.4,35.27,30.16,1
4095.0,859.6527282631548,34.60676701754192,56.45,0
2359.0,431.0,19.86,58.38,0
265.3,1893.5,70.29,11.12,2
3294.0,615.9,27.79,40.88,1
2642.1,1689.9,28.37,17.68,1
2877.6,15.5,30.41,55.89,0
3063.3,123.1,23.52,58.24,0
1375.7,3010.4,71.12,16.22,2
4095.0,251.6,25.24,34.66,0
206.3,1320.6,49.1,9.28,2
2770.1,1209.5,41.23,8.01,1
4052.7,144.0,26.71,59.21,0
2357.6,2030.0,34.79,49.48,1
2848.4,154.3,23.03,59.43,0
73.8,2269.3,36.89,4.95,2
786.3,1349.5,35.49,27.72,2
448.7,4703.6,63.8,27.24,2
